City/Town,County,State,Region,CountyID,StateID,RegionID
Henning,,Illinois,Midwest,183,17,2
Henning,,Illinois,Midwest,183,17,2
Hoopeston,,Illinois,Midwest,183,17,2
Hoopeston,,Illinois,Midwest,183,17,2
Indianola,,Illinois,Midwest,183,17,2
Indianola,,Illinois,Midwest,183,17,2
Jamaicaship,,Illinois,Midwest,183,17,2
Loveship,,Illinois,Midwest,183,17,2
McKendreeship,,Illinois,Midwest,183,17,2
Middleforkship,,Illinois,Midwest,183,17,2
Muncie,,Illinois,Midwest,183,17,2
Muncie,,Illinois,Midwest,183,17,2
Newellship,,Illinois,Midwest,183,17,2
Oakwood,,Illinois,Midwest,183,17,2
Oakwood,,Illinois,Midwest,183,17,2
Oakwoodship,,Illinois,Midwest,183,17,2
Pilotship,,Illinois,Midwest,183,17,2
Potomac,,Illinois,Midwest,183,17,2
Potomac,,Illinois,Midwest,183,17,2
Rankin,,Illinois,Midwest,183,17,2
Rankin,,Illinois,Midwest,183,17,2
Ridge Farm,,Illinois,Midwest,183,17,2
Ridge Farm,,Illinois,Midwest,183,17,2
Rossship,,Illinois,Midwest,183,17,2
Rossville,,Illinois,Midwest,183,17,2
Rossville (pt.),,Illinois,Midwest,183,17,2
Rossville (pt.),,Illinois,Midwest,183,17,2
Sidell,,Illinois,Midwest,183,17,2
Sidell,,Illinois,Midwest,183,17,2
Sidellship,,Illinois,Midwest,183,17,2
South Rossship,,Illinois,Midwest,183,17,2
Tilton,,Illinois,Midwest,183,17,2
Tilton (pt.),,Illinois,Midwest,183,17,2
Tilton (pt.),,Illinois,Midwest,183,17,2
Vanceship,,Illinois,Midwest,183,17,2
Westville,,Illinois,Midwest,183,17,2
Westville (pt.),,Illinois,Midwest,183,17,2
Westville (pt.),,Illinois,Midwest,183,17,2
,Vermilion County,Illinois,Midwest,183,17,2
Allendale,,Illinois,Midwest,185,17,2
Bellmont,,Illinois,Midwest,185,17,2
Keensburg,,Illinois,Midwest,185,17,2
Mount Carmel,,Illinois,Midwest,185,17,2
,Wabash County,Illinois,Midwest,185,17,2
Alexis (pt.),,Illinois,Midwest,187,17,2
Alexis (pt.),,Illinois,Midwest,187,17,2
Alexis (pt.),,Illinois,Midwest,187,17,2
Avon (pt.),,Illinois,Midwest,187,17,2
Avon (pt.),,Illinois,Midwest,187,17,2
Berwickship,,Illinois,Midwest,187,17,2
Coldbrookship,,Illinois,Midwest,187,17,2
Ellisonship,,Illinois,Midwest,187,17,2
Floydship,,Illinois,Midwest,187,17,2
Greenbushship,,Illinois,Midwest,187,17,2
Haleship,,Illinois,Midwest,187,17,2
Kellyship,,Illinois,Midwest,187,17,2
Kirkwood,,Illinois,Midwest,187,17,2
Kirkwood,,Illinois,Midwest,187,17,2
Lenoxship,,Illinois,Midwest,187,17,2
Little York,,Illinois,Midwest,187,17,2
Little York,,Illinois,Midwest,187,17,2
Monmouth,,Illinois,Midwest,187,17,2
Monmouth,,Illinois,Midwest,187,17,2
Monmouthship,,Illinois,Midwest,187,17,2
Point Pleasantship,,Illinois,Midwest,187,17,2
Roseville,,Illinois,Midwest,187,17,2
Roseville,,Illinois,Midwest,187,17,2
Rosevilleship,,Illinois,Midwest,187,17,2
Spring Groveship,,Illinois,Midwest,187,17,2
Sumnership,,Illinois,Midwest,187,17,2
Swanship,,Illinois,Midwest,187,17,2
Tompkinsship,,Illinois,Midwest,187,17,2
,Warren County,Illinois,Midwest,187,17,2
Addieville,,Illinois,Midwest,189,17,2
Addieville (pt.),,Illinois,Midwest,189,17,2
Addieville (pt.),,Illinois,Midwest,189,17,2
Ashley,,Illinois,Midwest,189,17,2
Ashley,,Illinois,Midwest,189,17,2
Ashleyship,,Illinois,Midwest,189,17,2
Beaucoupship,,Illinois,Midwest,189,17,2
Boloship,,Illinois,Midwest,189,17,2
Centralia (pt.),,Illinois,Midwest,189,17,2
Centralia (pt.),,Illinois,Midwest,189,17,2
Covingtonship,,Illinois,Midwest,189,17,2
Du Bois,,Illinois,Midwest,189,17,2
Du Bois,,Illinois,Midwest,189,17,2
Du Boisship,,Illinois,Midwest,189,17,2
Hoyleton,,Illinois,Midwest,189,17,2
Hoyleton,,Illinois,Midwest,189,17,2
Hoyletonship,,Illinois,Midwest,189,17,2
Irvington,,Illinois,Midwest,189,17,2
Irvington,,Illinois,Midwest,189,17,2
Irvingtonship,,Illinois,Midwest,189,17,2
Johannisburgship,,Illinois,Midwest,189,17,2
Lively Groveship,,Illinois,Midwest,189,17,2
Nashville,,Illinois,Midwest,189,17,2
Nashville (pt.),,Illinois,Midwest,189,17,2
Nashville (pt.),,Illinois,Midwest,189,17,2
Nashville (pt.),,Illinois,Midwest,189,17,2
Nashville (pt.),,Illinois,Midwest,189,17,2
Nashvilleship,,Illinois,Midwest,189,17,2
New Minden,,Illinois,Midwest,189,17,2
New Minden (pt.),,Illinois,Midwest,189,17,2
New Minden (pt.),,Illinois,Midwest,189,17,2
Oakdale,,Illinois,Midwest,189,17,2
Oakdale,,Illinois,Midwest,189,17,2
Oakdaleship,,Illinois,Midwest,189,17,2
Okawville,,Illinois,Midwest,189,17,2
Okawville,,Illinois,Midwest,189,17,2
Okawvilleship,,Illinois,Midwest,189,17,2
Pilot Knobship,,Illinois,Midwest,189,17,2
Plum Hillship,,Illinois,Midwest,189,17,2
Radom,,Illinois,Midwest,189,17,2
Radom,,Illinois,Midwest,189,17,2
Richview,,Illinois,Midwest,189,17,2
Richview (pt.),,Illinois,Midwest,189,17,2
Richview (pt.),,Illinois,Midwest,189,17,2
Richviewship,,Illinois,Midwest,189,17,2
Venedy,,Illinois,Midwest,189,17,2
Venedy (pt.),,Illinois,Midwest,189,17,2
Venedy (pt.),,Illinois,Midwest,189,17,2
Venedyship,,Illinois,Midwest,189,17,2
Wamac (pt.),,Illinois,Midwest,189,17,2
Wamac (pt.),,Illinois,Midwest,189,17,2
,Washington County,Illinois,Midwest,189,17,2
Arringtonship,,Illinois,Midwest,191,17,2
Barnhillship,,Illinois,Midwest,191,17,2
Bedfordship,,Illinois,Midwest,191,17,2
Berryship,,Illinois,Midwest,191,17,2
Big Moundship,,Illinois,Midwest,191,17,2
Cisne,,Illinois,Midwest,191,17,2
Cisne,,Illinois,Midwest,191,17,2
Elm Rivership,,Illinois,Midwest,191,17,2
Fairfield,,Illinois,Midwest,191,17,2
Fairfield (pt.),,Illinois,Midwest,191,17,2
Fairfield (pt.),,Illinois,Midwest,191,17,2
Fairfield (pt.),,Illinois,Midwest,191,17,2
Fairfield (pt.),,Illinois,Midwest,191,17,2
Four Mileship,,Illinois,Midwest,191,17,2
Garden Hillship,,Illinois,Midwest,191,17,2
Golden Gate,,Illinois,Midwest,191,17,2
Golden Gate,,Illinois,Midwest,191,17,2
Grovership,,Illinois,Midwest,191,17,2
Hickory Hillship,,Illinois,Midwest,191,17,2
Indian Prairieship,,Illinois,Midwest,191,17,2
Jaspership,,Illinois,Midwest,191,17,2
Jeffersonville,,Illinois,Midwest,191,17,2
Jeffersonville,,Illinois,Midwest,191,17,2
Johnsonville,,Illinois,Midwest,191,17,2
Johnsonville,,Illinois,Midwest,191,17,2
Keenes,,Illinois,Midwest,191,17,2
Keenes,,Illinois,Midwest,191,17,2
Keithship,,Illinois,Midwest,191,17,2
Lamardship,,Illinois,Midwest,191,17,2
Leechship,,Illinois,Midwest,191,17,2
Massilonship,,Illinois,Midwest,191,17,2
Mill Shoals (pt.),,Illinois,Midwest,191,17,2
Mill Shoals (pt.),,Illinois,Midwest,191,17,2
Mount Erie,,Illinois,Midwest,191,17,2
Mount Erie,,Illinois,Midwest,191,17,2
Mount Erieship,,Illinois,Midwest,191,17,2
Orchardship,,Illinois,Midwest,191,17,2
Orelship,,Illinois,Midwest,191,17,2
Sims,,Illinois,Midwest,191,17,2
Sims,,Illinois,Midwest,191,17,2
Wayne City,,Illinois,Midwest,191,17,2
Wayne City (pt.),,Illinois,Midwest,191,17,2
Wayne City (pt.),,Illinois,Midwest,191,17,2
Zifship,,Illinois,Midwest,191,17,2
,Wayne County,Illinois,Midwest,191,17,2
Burnt Prairie,,Illinois,Midwest,193,17,2
Burnt Prairie,,Illinois,Midwest,193,17,2
Burnt Prairieship,,Illinois,Midwest,193,17,2
Carmi,,Illinois,Midwest,193,17,2
Carmi (pt.),,Illinois,Midwest,193,17,2
Carmi (pt.),,Illinois,Midwest,193,17,2
Carmiship,,Illinois,Midwest,193,17,2
Crossville,,Illinois,Midwest,193,17,2
Crossville,,Illinois,Midwest,193,17,2
Emmaship,,Illinois,Midwest,193,17,2
Enfield,,Illinois,Midwest,193,17,2
Enfield,,Illinois,Midwest,193,17,2
Enfieldship,,Illinois,Midwest,193,17,2
Grayship,,Illinois,Midwest,193,17,2
Grayville (pt.),,Illinois,Midwest,193,17,2
Grayville (pt.),,Illinois,Midwest,193,17,2
Hawthorneship,,Illinois,Midwest,193,17,2
Heralds Prairieship,,Illinois,Midwest,193,17,2
Indian Creekship,,Illinois,Midwest,193,17,2
Maunie,,Illinois,Midwest,193,17,2
Maunie (pt.),,Illinois,Midwest,193,17,2
Maunie (pt.),,Illinois,Midwest,193,17,2
Mill Shoals (pt.),,Illinois,Midwest,193,17,2
Mill Shoals (pt.),,Illinois,Midwest,193,17,2
Mill Shoalsship,,Illinois,Midwest,193,17,2
New Haven (pt.),,Illinois,Midwest,193,17,2
New Haven (pt.),,Illinois,Midwest,193,17,2
Norris City,,Illinois,Midwest,193,17,2
Norris City,,Illinois,Midwest,193,17,2
Phillipsship,,Illinois,Midwest,193,17,2
Phillipstown,,Illinois,Midwest,193,17,2
Phillipstown,,Illinois,Midwest,193,17,2
Springerton,,Illinois,Midwest,193,17,2
Springerton,,Illinois,Midwest,193,17,2
,White County,Illinois,Midwest,193,17,2
Albany,,Illinois,Midwest,195,17,2
Albany (pt.),,Illinois,Midwest,195,17,2
Albany (pt.),,Illinois,Midwest,195,17,2
Albanyship,,Illinois,Midwest,195,17,2
Clydeship,,Illinois,Midwest,195,17,2
Coleta,,Illinois,Midwest,195,17,2
Coleta,,Illinois,Midwest,195,17,2
Colomaship,,Illinois,Midwest,195,17,2
Deer Grove,,Illinois,Midwest,195,17,2
Deer Grove,,Illinois,Midwest,195,17,2
Erie,,Illinois,Midwest,195,17,2
Erie,,Illinois,Midwest,195,17,2
Erieship,,Illinois,Midwest,195,17,2
Fentonship,,Illinois,Midwest,195,17,2
Fulton,,Illinois,Midwest,195,17,2
Fulton (pt.),,Illinois,Midwest,195,17,2
Fulton (pt.),,Illinois,Midwest,195,17,2
Fultonship,,Illinois,Midwest,195,17,2
Garden Plainship,,Illinois,Midwest,195,17,2
Geneseeship,,Illinois,Midwest,195,17,2
Hahnamanship,,Illinois,Midwest,195,17,2
Hopkinsship,,Illinois,Midwest,195,17,2
Humeship,,Illinois,Midwest,195,17,2
Jordanship,,Illinois,Midwest,195,17,2
Lyndon,,Illinois,Midwest,195,17,2
Lyndon (pt.),,Illinois,Midwest,195,17,2
Lyndon (pt.),,Illinois,Midwest,195,17,2
Lyndonship,,Illinois,Midwest,195,17,2
Montmorencyship,,Illinois,Midwest,195,17,2
Morrison,,Illinois,Midwest,195,17,2
Morrison (pt.),,Illinois,Midwest,195,17,2
Morrison (pt.),,Illinois,Midwest,195,17,2
Mount Pleasantship,,Illinois,Midwest,195,17,2
Newtonship,,Illinois,Midwest,195,17,2
Portlandship,,Illinois,Midwest,195,17,2
Prophetstown,,Illinois,Midwest,195,17,2
Prophetstown,,Illinois,Midwest,195,17,2
Prophetstownship,,Illinois,Midwest,195,17,2
Rock Falls,,Illinois,Midwest,195,17,2
Rock Falls (pt.),,Illinois,Midwest,195,17,2
Rock Falls (pt.),,Illinois,Midwest,195,17,2
Sterling,,Illinois,Midwest,195,17,2
Sterling (pt.),,Illinois,Midwest,195,17,2
Sterling (pt.),,Illinois,Midwest,195,17,2
Sterlingship,,Illinois,Midwest,195,17,2
Tampico,,Illinois,Midwest,195,17,2
Tampico,,Illinois,Midwest,195,17,2
Tampicoship,,Illinois,Midwest,195,17,2
Union Groveship,,Illinois,Midwest,195,17,2
Ustickship,,Illinois,Midwest,195,17,2
,Whiteside County,Illinois,Midwest,195,17,2
Aurora (pt.),,Illinois,Midwest,197,17,2
Aurora (pt.),,Illinois,Midwest,197,17,2
Beecher,,Illinois,Midwest,197,17,2
Beecher,,Illinois,Midwest,197,17,2
Bolingbrook (pt.),,Illinois,Midwest,197,17,2
Bolingbrook (pt.),,Illinois,Midwest,197,17,2
Bolingbrook (pt.),,Illinois,Midwest,197,17,2
Bolingbrook (pt.),,Illinois,Midwest,197,17,2
Braceville (pt.),,Illinois,Midwest,197,17,2
Braceville (pt.),,Illinois,Midwest,197,17,2
Braidwood (pt.),,Illinois,Midwest,197,17,2
Braidwood (pt.),,Illinois,Midwest,197,17,2
Braidwood (pt.),,Illinois,Midwest,197,17,2
Channahon (pt.),,Illinois,Midwest,197,17,2
Channahon (pt.),,Illinois,Midwest,197,17,2
Channahon (pt.),,Illinois,Midwest,197,17,2
Channahonship,,Illinois,Midwest,197,17,2
Coal City (pt.),,Illinois,Midwest,197,17,2
Coal City (pt.),,Illinois,Midwest,197,17,2
Crest Hill,,Illinois,Midwest,197,17,2
Crest Hill (pt.),,Illinois,Midwest,197,17,2
Crest Hill (pt.),,Illinois,Midwest,197,17,2
Crest Hill (pt.),,Illinois,Midwest,197,17,2
Crest Hill (pt.),,Illinois,Midwest,197,17,2
Crete (pt.),,Illinois,Midwest,197,17,2
Crete (pt.),,Illinois,Midwest,197,17,2
Creteship,,Illinois,Midwest,197,17,2
Custership,,Illinois,Midwest,197,17,2
Diamond (pt.),,Illinois,Midwest,197,17,2
Diamond (pt.),,Illinois,Midwest,197,17,2
Diamond (pt.),,Illinois,Midwest,197,17,2
Du Pageship,,Illinois,Midwest,197,17,2
Elwood,,Illinois,Midwest,197,17,2
Elwood (pt.),,Illinois,Midwest,197,17,2
Elwood (pt.),,Illinois,Midwest,197,17,2
Elwood (pt.),,Illinois,Midwest,197,17,2
Florenceship,,Illinois,Midwest,197,17,2
Frankfort (pt.),,Illinois,Midwest,197,17,2
Frankfort (pt.),,Illinois,Midwest,197,17,2
Frankfort (pt.),,Illinois,Midwest,197,17,2
Frankfort (pt.),,Illinois,Midwest,197,17,2
Frankfort (pt.),,Illinois,Midwest,197,17,2
Frankfortship,,Illinois,Midwest,197,17,2
Godley (pt.),,Illinois,Midwest,197,17,2
Godley (pt.),,Illinois,Midwest,197,17,2
Green Gardenship,,Illinois,Midwest,197,17,2
Homer Glen (pt.),,Illinois,Midwest,197,17,2
Homer Glen (pt.),,Illinois,Midwest,197,17,2
Homer Glen (pt.),,Illinois,Midwest,197,17,2
Homership,,Illinois,Midwest,197,17,2
Jacksonship,,Illinois,Midwest,197,17,2
Joliet (pt.),,Illinois,Midwest,197,17,2
Joliet (pt.),,Illinois,Midwest,197,17,2
Joliet (pt.),,Illinois,Midwest,197,17,2
Joliet (pt.),,Illinois,Midwest,197,17,2
Joliet (pt.),,Illinois,Midwest,197,17,2
Joliet (pt.),,Illinois,Midwest,197,17,2
Joliet (pt.),,Illinois,Midwest,197,17,2
Joliet (pt.),,Illinois,Midwest,197,17,2
Jolietship,,Illinois,Midwest,197,17,2
Lemont (pt.),,Illinois,Midwest,197,17,2
Lemont (pt.),,Illinois,Midwest,197,17,2
Lemont (pt.),,Illinois,Midwest,197,17,2
Lockport,,Illinois,Midwest,197,17,2
Lockport (pt.),,Illinois,Midwest,197,17,2
Lockport (pt.),,Illinois,Midwest,197,17,2
Lockportship,,Illinois,Midwest,197,17,2
Manhattan,,Illinois,Midwest,197,17,2
Manhattan,,Illinois,Midwest,197,17,2
Manhattanship,,Illinois,Midwest,197,17,2
Minooka (pt.),,Illinois,Midwest,197,17,2
Minooka (pt.),,Illinois,Midwest,197,17,2
Mokena,,Illinois,Midwest,197,17,2
Mokena (pt.),,Illinois,Midwest,197,17,2
Mokena (pt.),,Illinois,Midwest,197,17,2
Monee,,Illinois,Midwest,197,17,2
Monee,,Illinois,Midwest,197,17,2
Moneeship,,Illinois,Midwest,197,17,2
Naperville (pt.),,Illinois,Midwest,197,17,2
Naperville (pt.),,Illinois,Midwest,197,17,2
Naperville (pt.),,Illinois,Midwest,197,17,2
New Lenox,,Illinois,Midwest,197,17,2
New Lenox (pt.),,Illinois,Midwest,197,17,2
New Lenox (pt.),,Illinois,Midwest,197,17,2
New Lenox (pt.),,Illinois,Midwest,197,17,2
New Lenox (pt.),,Illinois,Midwest,197,17,2
New Lenoxship,,Illinois,Midwest,197,17,2
Orland Park (pt.),,Illinois,Midwest,197,17,2
Orland Park (pt.),,Illinois,Midwest,197,17,2
Oswego (pt.),,Illinois,Midwest,197,17,2
Oswego (pt.),,Illinois,Midwest,197,17,2
Park Forest (pt.),,Illinois,Midwest,197,17,2
Park Forest (pt.),,Illinois,Midwest,197,17,2
Park Forest (pt.),,Illinois,Midwest,197,17,2
Peotone,,Illinois,Midwest,197,17,2
Peotone (pt.),,Illinois,Midwest,197,17,2
Peotone (pt.),,Illinois,Midwest,197,17,2
Peotoneship,,Illinois,Midwest,197,17,2
Plainfield (pt.),,Illinois,Midwest,197,17,2
Plainfield (pt.),,Illinois,Midwest,197,17,2
Plainfield (pt.),,Illinois,Midwest,197,17,2
Plainfieldship,,Illinois,Midwest,197,17,2
Reedship,,Illinois,Midwest,197,17,2
Rockdale,,Illinois,Midwest,197,17,2
Rockdale (pt.),,Illinois,Midwest,197,17,2
Rockdale (pt.),,Illinois,Midwest,197,17,2
Romeoville,,Illinois,Midwest,197,17,2
Romeoville (pt.),,Illinois,Midwest,197,17,2
Romeoville (pt.),,Illinois,Midwest,197,17,2
Romeoville (pt.),,Illinois,Midwest,197,17,2
Romeoville (pt.),,Illinois,Midwest,197,17,2
Shorewood,,Illinois,Midwest,197,17,2
Shorewood,,Illinois,Midwest,197,17,2
Steger (pt.),,Illinois,Midwest,197,17,2
Steger (pt.),,Illinois,Midwest,197,17,2
Symerton,,Illinois,Midwest,197,17,2
Symerton,,Illinois,Midwest,197,17,2
Tinley Park (pt.),,Illinois,Midwest,197,17,2
Tinley Park (pt.),,Illinois,Midwest,197,17,2
Troyship,,Illinois,Midwest,197,17,2
University Park (pt.),,Illinois,Midwest,197,17,2
University Park (pt.),,Illinois,Midwest,197,17,2
University Park (pt.),,Illinois,Midwest,197,17,2
Washingtonship,,Illinois,Midwest,197,17,2
Wesleyship,,Illinois,Midwest,197,17,2
Wheatlandship,,Illinois,Midwest,197,17,2
Willship,,Illinois,Midwest,197,17,2
Wilmington,,Illinois,Midwest,197,17,2
Wilmington (pt.),,Illinois,Midwest,197,17,2
Wilmington (pt.),,Illinois,Midwest,197,17,2
Wilmington (pt.),,Illinois,Midwest,197,17,2
Wilmington (pt.),,Illinois,Midwest,197,17,2
Wilmingtonship,,Illinois,Midwest,197,17,2
Wiltonship,,Illinois,Midwest,197,17,2
Woodridge (pt.),,Illinois,Midwest,197,17,2
Woodridge (pt.),,Illinois,Midwest,197,17,2
,Will County,Illinois,Midwest,197,17,2
Bush,,Illinois,Midwest,199,17,2
Cambria,,Illinois,Midwest,199,17,2
Carbondale (pt.),,Illinois,Midwest,199,17,2
Carterville,,Illinois,Midwest,199,17,2
Colp,,Illinois,Midwest,199,17,2
Crainville,,Illinois,Midwest,199,17,2
Creal Springs,,Illinois,Midwest,199,17,2
Energy,,Illinois,Midwest,199,17,2
Freeman Spur (pt.),,Illinois,Midwest,199,17,2
Herrin,,Illinois,Midwest,199,17,2
Hurst,,Illinois,Midwest,199,17,2
Johnston City,,Illinois,Midwest,199,17,2
Marion,,Illinois,Midwest,199,17,2
Pittsburg,,Illinois,Midwest,199,17,2
Spillertown,,Illinois,Midwest,199,17,2
Stonefort (pt.),,Illinois,Midwest,199,17,2
,Williamson County,Illinois,Midwest,199,17,2
Burrittship,,Illinois,Midwest,201,17,2
Cherry Valley (pt.),,Illinois,Midwest,201,17,2
Cherry Valley (pt.),,Illinois,Midwest,201,17,2
Cherry Valley (pt.),,Illinois,Midwest,201,17,2
Cherry Valleyship,,Illinois,Midwest,201,17,2
Durand,,Illinois,Midwest,201,17,2
Durand,,Illinois,Midwest,201,17,2
Durandship,,Illinois,Midwest,201,17,2
Harlemship,,Illinois,Midwest,201,17,2
Harrisonship,,Illinois,Midwest,201,17,2
Laonaship,,Illinois,Midwest,201,17,2
Loves Park (pt.),,Illinois,Midwest,201,17,2
Loves Park (pt.),,Illinois,Midwest,201,17,2
Loves Park (pt.),,Illinois,Midwest,201,17,2
Machesney Park,,Illinois,Midwest,201,17,2
Machesney Park (pt.),,Illinois,Midwest,201,17,2
Machesney Park (pt.),,Illinois,Midwest,201,17,2
New Milford,,Illinois,Midwest,201,17,2
New Milford (pt.),,Illinois,Midwest,201,17,2
New Milford (pt.),,Illinois,Midwest,201,17,2
Owenship,,Illinois,Midwest,201,17,2
Pecatonica,,Illinois,Midwest,201,17,2
Pecatonica,,Illinois,Midwest,201,17,2
Pecatonicaship,,Illinois,Midwest,201,17,2
Rockford (pt.),,Illinois,Midwest,201,17,2
Rockford (pt.),,Illinois,Midwest,201,17,2
Rockford (pt.),,Illinois,Midwest,201,17,2
Rockford (pt.),,Illinois,Midwest,201,17,2
Rockford (pt.),,Illinois,Midwest,201,17,2
Rockford (pt.),,Illinois,Midwest,201,17,2
Rockfordship,,Illinois,Midwest,201,17,2
Rockton,,Illinois,Midwest,201,17,2
Rockton (pt.),,Illinois,Midwest,201,17,2
Rockton (pt.),,Illinois,Midwest,201,17,2
Rocktonship,,Illinois,Midwest,201,17,2
Roscoe,,Illinois,Midwest,201,17,2
Roscoe (pt.),,Illinois,Midwest,201,17,2
Roscoe (pt.),,Illinois,Midwest,201,17,2
Roscoe (pt.),,Illinois,Midwest,201,17,2
Roscoe (pt.),,Illinois,Midwest,201,17,2
Roscoeship,,Illinois,Midwest,201,17,2
Sewardship,,Illinois,Midwest,201,17,2
Shirlandship,,Illinois,Midwest,201,17,2
South Beloit,,Illinois,Midwest,201,17,2
South Beloit (pt.),,Illinois,Midwest,201,17,2
South Beloit (pt.),,Illinois,Midwest,201,17,2
Winnebago,,Illinois,Midwest,201,17,2
Winnebago,,Illinois,Midwest,201,17,2
Winnebagoship,,Illinois,Midwest,201,17,2
,Winnebago County,Illinois,Midwest,201,17,2
Bay View Gardens,,Illinois,Midwest,203,17,2
Bay View Gardens,,Illinois,Midwest,203,17,2
Benson,,Illinois,Midwest,203,17,2
Benson,,Illinois,Midwest,203,17,2
Cazenoviaship,,Illinois,Midwest,203,17,2
Claytonship,,Illinois,Midwest,203,17,2
Congerville,,Illinois,Midwest,203,17,2
Congerville,,Illinois,Midwest,203,17,2
Crugership,,Illinois,Midwest,203,17,2
Deer Creek (pt.),,Illinois,Midwest,203,17,2
Deer Creek (pt.),,Illinois,Midwest,203,17,2
El Paso (pt.),,Illinois,Midwest,203,17,2
El Paso (pt.),,Illinois,Midwest,203,17,2
El Paso (pt.),,Illinois,Midwest,203,17,2
El Pasoship,,Illinois,Midwest,203,17,2
Eureka,,Illinois,Midwest,203,17,2
Eureka (pt.),,Illinois,Midwest,203,17,2
Eureka (pt.),,Illinois,Midwest,203,17,2
Germantown Hills,,Illinois,Midwest,203,17,2
Germantown Hills,,Illinois,Midwest,203,17,2
Goodfield (pt.),,Illinois,Midwest,203,17,2
Goodfield (pt.),,Illinois,Midwest,203,17,2
Greeneship,,Illinois,Midwest,203,17,2
Kansasship,,Illinois,Midwest,203,17,2
Kappa,,Illinois,Midwest,203,17,2
Kappa,,Illinois,Midwest,203,17,2
Linnship,,Illinois,Midwest,203,17,2
Metamora,,Illinois,Midwest,203,17,2
Metamora (pt.),,Illinois,Midwest,203,17,2
Metamora (pt.),,Illinois,Midwest,203,17,2
Metamoraship,,Illinois,Midwest,203,17,2
Minonk,,Illinois,Midwest,203,17,2
Minonk (pt.),,Illinois,Midwest,203,17,2
Minonk (pt.),,Illinois,Midwest,203,17,2
Minonkship,,Illinois,Midwest,203,17,2
Montgomeryship,,Illinois,Midwest,203,17,2
Olioship,,Illinois,Midwest,203,17,2
Palestineship,,Illinois,Midwest,203,17,2
Panola,,Illinois,Midwest,203,17,2
Panola,,Illinois,Midwest,203,17,2
Panolaship,,Illinois,Midwest,203,17,2
Partridgeship,,Illinois,Midwest,203,17,2
Roanoke,,Illinois,Midwest,203,17,2
Roanoke,,Illinois,Midwest,203,17,2
Roanokeship,,Illinois,Midwest,203,17,2
Secor,,Illinois,Midwest,203,17,2
Secor,,Illinois,Midwest,203,17,2
Spring Bay,,Illinois,Midwest,203,17,2
Spring Bay,,Illinois,Midwest,203,17,2
Spring Bayship,,Illinois,Midwest,203,17,2
Washburn (pt.),,Illinois,Midwest,203,17,2
Washburn (pt.),,Illinois,Midwest,203,17,2
Worthship,,Illinois,Midwest,203,17,2
,Woodford County,Illinois,Midwest,203,17,2
,,Indiana,Midwest,000,18,2
Berne,,Indiana,Midwest,001,18,2
Berne (pt.),,Indiana,Midwest,001,18,2
Berne (pt.),,Indiana,Midwest,001,18,2
Blue Creekship,,Indiana,Midwest,001,18,2
Decatur,,Indiana,Midwest,001,18,2
Decatur (pt.),,Indiana,Midwest,001,18,2
Decatur (pt.),,Indiana,Midwest,001,18,2
Frenchship,,Indiana,Midwest,001,18,2
Geneva,,Indiana,Midwest,001,18,2
Geneva,,Indiana,Midwest,001,18,2
Hartfordship,,Indiana,Midwest,001,18,2
Jeffersonship,,Indiana,Midwest,001,18,2
Kirklandship,,Indiana,Midwest,001,18,2
Monroe,,Indiana,Midwest,001,18,2
Monroe (pt.),,Indiana,Midwest,001,18,2
Monroe (pt.),,Indiana,Midwest,001,18,2
Monroeship,,Indiana,Midwest,001,18,2
Prebleship,,Indiana,Midwest,001,18,2
Rootship,,Indiana,Midwest,001,18,2
St. Marysship,,Indiana,Midwest,001,18,2
Unionship,,Indiana,Midwest,001,18,2
Wabashship,,Indiana,Midwest,001,18,2
Washingtonship,,Indiana,Midwest,001,18,2
,Adams County,Indiana,Midwest,001,18,2
Aboiteship,,Indiana,Midwest,003,18,2
Adamsship,,Indiana,Midwest,003,18,2
Cedar Creekship,,Indiana,Midwest,003,18,2
Eel Rivership,,Indiana,Midwest,003,18,2
Fort Wayne,,Indiana,Midwest,003,18,2
Fort Wayne (pt.),,Indiana,Midwest,003,18,2
Fort Wayne (pt.),,Indiana,Midwest,003,18,2
Fort Wayne (pt.),,Indiana,Midwest,003,18,2
Fort Wayne (pt.),,Indiana,Midwest,003,18,2
Fort Wayne (pt.),,Indiana,Midwest,003,18,2
Fort Wayne (pt.),,Indiana,Midwest,003,18,2
Fort Wayne (pt.),,Indiana,Midwest,003,18,2
Fort Wayne (pt.),,Indiana,Midwest,003,18,2
Grabill,,Indiana,Midwest,003,18,2
Grabill,,Indiana,Midwest,003,18,2
Huntertown,,Indiana,Midwest,003,18,2
Huntertown (pt.),,Indiana,Midwest,003,18,2
Huntertown (pt.),,Indiana,Midwest,003,18,2
Jacksonship,,Indiana,Midwest,003,18,2
Jeffersonship,,Indiana,Midwest,003,18,2
Lafayetteship,,Indiana,Midwest,003,18,2
